source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,gross_to_net_reduction_final,cogs_final,gross_profit_final,gross_margin_pct_final,corrected_profitability_scope_status,presentation_type_corrected,catalog_finding_class,final_audit_priority,maximum_priority_score,finding_count,distinct_finding_type_count,finding_codes,recommended_actions,priority_queue_rank
1602,1618,1.13 Flours,Sinha Farofa Pronta Bacon / Toasted Cassava Flour Tocin Flavor 250g,162.0,141.67,20.330000000000013,104.04,37.63,26.561727959342136,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.141176470588235,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",507
915,931,1.05 Chips & Snacks,Fresh Bocado Tortilla Chips 400 gr,7856.76,7836.45,20.3100000000004,3874.35,3962.1,50.55988362077216,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.09411764705882,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",508
1712,1728,1.14 Herbal Teas,Rosamonte Yerba Mate 1 kg,1677.45,1657.2,20.25,899.55,757.65,45.718682114409845,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,63.04705882352941,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",509
1273,1289,"1.06 Coffee, Cocoa, Panela, Butter",Juan Valdez Ground Volcan12oz,1563.32,1543.32,20.0,1008.44,534.88,34.65775082290128,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,63.0,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",510
833,849,1.25 Sweets & Candies,Nestle Savoy Samba Fresa X20,45.99,45.99,0.0,,,,positive_sales_without_complete_profitability,explicit_multipack,informational_family_variant,medium,62.963800904977376,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,511
1614,1630,1.13 Flours,Maseca Nixta Masa 20 KG,79.99,59.99,19.999999999999993,47.52,12.47,20.78679779963328,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.95294117647059,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",512
1762,1778,1.28 Grains,Bunge Yellow Corn Grits Trillado 50 LB,474.0,454.25,19.75,297.42,156.83,34.525041276829946,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,62.858823529411765,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",513
826,842,1.25 Sweets & Candies,Lucas Muecas Chamoy 25g X unit,52.51,52.42,0.0899999999999963,0.0,52.42,,positive_sales_with_zero_cogs,explicit_single_unit,no_catalog_finding,medium,62.81609195402299,2,2,REVENUE_REDUCTION | ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin. | Validate discount/refund authorization, business purpose and policy compliance.",514
835,851,1.25 Sweets & Candies,Reserva Minas Doce Cidra Ralada  640g,64.95,45.45,19.5,43.7,1.75,3.85038503850385,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.811764705882354,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",515
119,135,2. Restaurant,Canada Dry Can 355ml,47.5,45.0,2.5,,,,positive_sales_without_complete_profitability,volume_based,no_catalog_finding,medium,62.782805429864254,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",516
708,724,1.25 Sweets & Candies,Nestle Toronto Box 324g UNIT,340.29,340.29,0.0,239.4,100.89,29.64824120603015,validated_consistent_positive_sales_positive_cogs,pack_or_case_count_unresolved,actionable_review_candidate,medium,62.77777777777778,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",517
2045,2061,1.01 Aceites,La Espanola Pure Avocado Oil - 16.9 Oz- 500 ML - Glass,155.92,136.43,19.48999999999998,87.43,49.0,35.91585428424833,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,62.76470588235294,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",518
1265,1281,"1.06 Coffee, Cocoa, Panela, Butter",Nestle Abuelita Choc 19oz,3418.2,3399.21,18.98999999999978,2246.45,1152.76,33.91258557135334,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.71764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",519
1059,1075,1.26 Tortillas,Romero White Corn Tortilla 6'' 70ct 58oz,10859.92,10841.03,18.889999999999418,5858.8,4982.23,45.95716458675974,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.67058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",520
87,103,2. Restaurant,Chips & Salsa,467.64,448.76,18.879999999999995,194.6,254.16,56.63606382030484,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,62.62352941176471,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",521
837,853,1.25 Sweets & Candies,Aldor Pin Pop Maracuya Unit,44.84,44.6,0.240000000000002,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,medium,62.60180995475113,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",522
285,301,4.Bakery,Mini Alfajor de Maizena Coco y Caramelo  175 gr,9.99,8.99,1.0,9.89,-0.9,-10.011123470522804,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.58064516129032,2,2,NEGATIVE_MARGIN | REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance. | Validate selling price, unit cost, discount policy and transaction detail.",523
45,61,2. Restaurant,Fresh Bocado Empanada Coctelera Queso 15pack,3228.1,3209.41,18.690000000000055,1653.75,1555.66,48.47183750284321,validated_consistent_positive_sales_positive_cogs,explicit_multipack,no_catalog_finding,medium,62.576470588235296,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",524
920,936,1.05 Chips & Snacks,Mayte Maduritos 3.2oz,2788.8,2770.36,18.440000000000055,1655.13,1115.23,40.25577903232793,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.529411764705884,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",525
1990,2006,Uncategorized,Manual Transaction,0.0,-2.2,2.2,,,,non_positive_net_sales,presentation_not_explicit,adjustment_record,medium,62.5,2,2,MANUAL_NEGATIVE_ADJUSTMENT | REVENUE_REDUCTION,"Trace the manual transaction to user, date, reason, approval and original sale. | Validate discount/refund authorization, business purpose and policy compliance.",526
1477,1493,1.04 Can Products,La Costena Fruit Cocktail 28.9oz,89.9,71.9,18.0,44.0,27.9,38.8038942976356,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,62.48235294117647,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",527
73,89,2. Restaurant,Tostada,854.05,836.06,17.99000000000001,474.05,362.01,43.299523957610695,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,62.43529411764706,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",528
838,854,1.25 Sweets & Candies,Pelon Pelo Rico 28 g / 1 oz unit,44.55,44.55,0.0,,,,positive_sales_without_complete_profitability,explicit_single_unit,informational_family_variant,medium,62.42081447963801,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,529
1061,1077,1.26 Tortillas,Maxi Foods Yellow corn Tortilla 5.5'' 1Kg,5014.98,4996.99,17.98999999999978,3463.8,1533.19,30.682270726977645,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.364705882352936,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",530
1531,1547,3.Coffee160,160 Artisan Brewed Coffee 12oz,51.87,51.87,0.0,0.0,51.87,,positive_sales_with_zero_cogs,volume_based,informational_family_variant,medium,62.35632183908046,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",531
247,263,4.Bakery,Beso de Angel - Slice,167.79,149.81,17.97999999999999,84.0,65.81,43.92897670382485,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,62.294117647058826,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",532
154,170,4.Bakery,160 Galleta Gourmet Churro,6259.5,6241.8,17.699999999999818,4173.0,2068.8,33.14428530231664,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,62.247058823529414,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",533
1411,1427,1.07 Condiments & Spices,Achiote Polvo 150 Gr,43.89,43.89,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,medium,62.23981900452489,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,534
238,254,4.Bakery,160 LM Berry Cheesecake,299.29,281.69,17.600000000000023,231.46,50.23,17.831658915829458,validated_consistent_positive_sales_positive_cogs,presentation_not_explicit,no_catalog_finding,medium,62.2,2,2,LOW_MARGIN | REVENUE_REDUCTION,"Review price-cost relationship and whether discounts compressed the observed margin. | Validate discount/refund authorization, business purpose and policy compliance.",535
1675,1691,1.09 Cookies & Crackers,Delicias de la Nona Pepas Batata 180 gr,110.93,93.43,17.5,59.37,34.06,36.455100074922406,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.15294117647059,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",536
1549,1565,1.22 Refrigerated,The Real Mexican Carne al Pastor 500g,4145.56,4128.56,17.0,2830.4,1298.16,31.44340883988606,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.10588235294118,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",537
1143,1159,1.23 Sauces,Inca's Food Aji Amarillo Paste Especial Sin Picante 15 oz,951.44,934.45,16.99000000000001,585.2,349.25,37.37492642731018,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,62.05882352941177,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",538
274,290,4.Bakery,160 Tarta de coco y dulce de leche unidad,49.9,43.65,6.25,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,medium,62.05882352941177,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",539
1182,1198,1.23 Sauces,"Salsa Zaaschila Chipotle Cremosa 265gr ,",314.37,314.37,0.0,188.37,126.0,40.08016032064128,validated_consistent_positive_sales_positive_cogs,weight_based,actionable_review_candidate,medium,62.03703703703704,1,1,CATALOG_ACTIONABLE,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",540
310,326,1.12 Frozen Products,Caribe Yuca Sliced - 4 LB,2154.46,2137.67,16.789999999999964,1406.07,731.6,34.22417866181403,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,62.01176470588236,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",541
831,847,1.25 Sweets & Candies,Lucas Polvos Mango 200 g x unit,49.5,49.5,0.0,0.0,49.5,,positive_sales_with_zero_cogs,explicit_single_unit,no_catalog_finding,medium,61.89655172413793,1,1,ZERO_COGS,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",542
844,860,1.25 Sweets & Candies,Aldor Pin Pop Mango 15 / 24ct / 408gr / 14.39oz unit,38.94,38.88,0.05999999999999517,,,,positive_sales_without_complete_profitability,explicit_single_unit,no_catalog_finding,medium,61.87782805429865,2,2,MISSING_PROFITABILITY | REVENUE_REDUCTION,"Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed. | Validate discount/refund authorization, business purpose and policy compliance.",543
1548,1564,1.22 Refrigerated,The Real Mexican Chorizo 500g,7060.29,7043.79,16.5,4710.0,2333.79,33.13258913170324,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,61.87058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",544
1935,1951,1.15 Instant Powder,JGB Kola Granulada Fresa 11.6 oz,517.72,501.22,16.5,336.28,164.94,32.907705199313675,validated_consistent_positive_sales_positive_cogs,volume_based,no_catalog_finding,medium,61.87058823529412,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",545
983,999,1.05 Chips & Snacks,Sabritas Tostitos sabor a salsa Verde 57 g,337.74,321.69,16.05000000000001,220.48,101.21,31.461966489477444,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,61.7764705882353,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",546
763,779,1.25 Sweets & Candies,Del Valle Manjar Blanco  250 g,144.34,128.34,16.0,90.7,37.64,29.32834657939848,validated_consistent_positive_sales_positive_cogs,weight_based,no_catalog_finding,medium,61.72941176470589,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",547
1413,1429,1.07 Condiments & Spices,El Yucateco Achiote Pasta 100g,35.88,35.88,0.0,,,,positive_sales_without_complete_profitability,weight_based,no_catalog_finding,medium,61.69683257918552,1,1,MISSING_PROFITABILITY,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,548
1756,1772,1.28 Grains,Verde Valle Frijol Pinto 4lbs,671.58,655.59,15.990000000000009,463.3,192.29,29.33083176985616,validated_consistent_positive_sales_positive_cogs,weight_based,informational_family_variant,medium,61.682352941176475,1,1,REVENUE_REDUCTION,"Validate discount/refund authorization, business purpose and policy compliance.",549
