source_row_id,source_csv_line,category_context,Name,gross_sales_final,net_sales_final,finding_code,finding_theme,finding_classification,finding_amount,finding_amount_basis,base_severity_weight,recommended_action,impact_percentile_within_type,priority_score,finding_priority,finding_priority_rank,global_finding_rank
745,761,1.25 Sweets & Candies,Marinela Sponch - 1.59 oz X24,202.93,188.43,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.52941176470588,60.811764705882354,medium,2,681
787,803,1.25 Sweets & Candies,Nestle Savoy Cri Cri 27 g / .95 oz X12,115.96,101.46,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.52941176470588,60.811764705882354,medium,2,682
855,871,1.25 Sweets & Candies,Aldor Frunas Original  352g x unit,24.25,24.25,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,24.25,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,14.479638009049776,60.79185520361991,medium,2,683
1456,1472,1.04 Can Products,Teasdale Mexican Hominy 108oz,304.29,289.8,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.490000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.3529411764706,60.741176470588236,medium,2,684
564,580,1.03 Beverages,Hatsu Tea White Mangosteen  473ml x Unit,104.79,90.79,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.17647058823529,60.67058823529412,medium,2,685
595,611,1.03 Beverages,Gloria Mango Juice 1lt,43.89,29.89,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,14.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.17647058823529,60.67058823529412,medium,2,686
856,872,1.25 Sweets & Candies,Lucas Gusano Chamoy 36g X10,23.98,23.98,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,23.98,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,14.027149321266968,60.61085972850679,medium,2,687
1573,1589,1.13 Flours,Harina PAN - Amarilla 1 KG,1501.99,1488.01,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.980000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",64.0,60.6,medium,2,688
717,733,1.25 Sweets & Candies,De La Rosa Pulparindo Original 20/10oz - 280gr X20,278.69,274.2,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,274.2,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",63.888888888888886,60.55555555555556,medium,2,689
1063,1079,1.26 Tortillas,Romero White Corn Tortilla Super King Size 7'' / 50ct / 2.13kg,3727.11,3713.51,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.599999999999909,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.88235294117647,60.55294117647058,medium,2,690
841,857,1.25 Sweets & Candies,De La Rosa Pulparindots Mango 12.8Oz / 360g unit,41.58,41.48,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,41.48,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",13.793103448275861,60.51724137931035,medium,2,691
98,114,2. Restaurant,Morcilla - Colombian Blood Sausage,229.5,216.0,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.5,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.76470588235294,60.50588235294118,medium,2,692
1417,1433,1.07 Condiments & Spices,Pampas Salt Templado para Churrasco  500g,26.94,13.5,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.440000000000001,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.64705882352941,60.45882352941177,medium,2,693
858,874,1.25 Sweets & Candies,Lucas Muecas Tamarindo  25g X10,23.5,23.5,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,23.5,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,13.574660633484163,60.42986425339367,medium,2,694
320,336,1.12 Frozen Products,Norley's Arepas  White  Small 10 pack,1556.36,1543.07,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.289999999999964,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.52941176470588,60.41176470588235,medium,2,695
689,705,1.25 Sweets & Candies,Miguelito Chamoy  Original 250g,441.45,428.26,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.189999999999998,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.411764705882355,60.36470588235294,medium,2,696
1691,1707,1.19 Peppers,Guajillo sin cola  250 Gr,4406.99,4393.8,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.1899999999996,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.294117647058826,60.317647058823525,medium,2,697
1886,1902,1.18 Pasta-Soups,Maggi Sopas Casera Vegetales con Pollo y Fideos - 21 Gr,22.5,22.5,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,22.5,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,13.122171945701359,60.248868778280546,medium,2,698
18,34,2. Restaurant,Chicharron Super especial - Pork Belly Special,12753.5,12740.5,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.117647058823536,60.247058823529414,medium,2,699
843,859,1.25 Sweets & Candies,Reserva Minas Doce Mamao Ralado  640g,51.96,38.96,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,13.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",63.117647058823536,60.247058823529414,medium,2,700
238,254,4.Bakery,160 LM Berry Cheesecake,299.29,281.69,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,281.69,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,63.07692307692307,60.230769230769226,medium,2,701
988,1004,1.05 Chips & Snacks,Rosquillas Calenas 1.06 oz / 30 g  x 6pzas Pack,269.82,269.82,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,269.82,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",62.96296296296296,60.18518518518519,medium,2,702
75,91,2. Restaurant,Chorizo & Mini Arepa,811.25,798.27,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.980000000000018,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.94117647058823,60.17647058823529,medium,2,703
739,755,1.25 Sweets & Candies,La Molienda Cacahuate con Chile Paketon 180 Gr,231.42,218.44,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.97999999999999,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.82352941176471,60.129411764705885,medium,2,704
453,469,1.03 Beverages,Maltin Polar 7oz UNIT,603.97,591.28,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.690000000000055,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.70588235294118,60.08235294117647,medium,2,705
860,876,1.25 Sweets & Candies,Gummy Rock Tamarindo Chile Spicy 85g / 3oz Gummy Rock Tamarindo Chile Spicy  UNIT,22.41,22.41,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,22.41,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,12.669683257918551,60.06787330316742,medium,2,706
1532,1548,3.Coffee160,160 Artisan Brewed Coffee 16oz,40.41,40.41,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,40.41,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",12.643678160919542,60.05747126436782,medium,2,707
1058,1074,1.26 Tortillas,Romero Yellow Corn Tortilla 6.5'' 70ct 58oz,10985.78,10973.18,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.600000000000364,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.588235294117645,60.035294117647055,medium,2,708
628,644,1.25 Sweets & Candies,Su Sabor Bocadillo Veleno  guava paste x 18 Units / 850 g,1869.92,1869.92,LABEL_STANDARDIZATION,catalog_standardization,label_cleanup_no_loss_claim,1869.92,associated_positive_net_sales,20,Standardize UNIT/PACK wording without changing the commercial presentation.,100.0,60.0,medium,2,709
1989,2005,Uncategorized,Manual Transaction,0.0,-1.14,MANUAL_NEGATIVE_ADJUSTMENT,manual_adjustment_control,negative_balance_requires_transaction_validation,1.14,absolute_negative_net_sales,50,"Trace the manual transaction to user, date, reason, approval and original sale.",25.0,60.0,medium,2,710
466,482,1.03 Beverages,Postobon Kola Soda Bottle 14 Oz,508.3,495.72,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.579999999999984,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.47058823529412,59.98823529411765,medium,2,711
1933,1949,1.15 Instant Powder,BB Horchata 28.05oz,696.58,684.29,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.290000000000077,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.35294117647059,59.94117647058823,medium,2,712
1633,1649,1.09 Cookies & Crackers,Nestle Cocosette  8pack UNIT,2466.2,2453.91,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.289999999999964,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.23529411764706,59.89411764705882,medium,2,713
861,877,1.25 Sweets & Candies,Duvalin Fresa Avellana Duvalin Fresa Avellana unid,22.0,22.0,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,22.0,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,12.217194570135746,59.886877828054295,medium,2,714
1504,1520,3.Coffee160,160 Mocha 16oz,530.25,518.06,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.190000000000055,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.117647058823536,59.84705882352941,medium,2,715
507,523,1.03 Beverages,Topo Chico Mineral Water Glass 750 ML - T BOX 12,260.97,260.97,CATALOG_ACTIONABLE,catalog_control,sales_associated_with_review_candidate,260.97,associated_positive_net_sales,35,"Validate SKU/UPC, presentation, duplicate status and pack-size configuration before any merge.",62.03703703703704,59.81481481481481,medium,2,716
169,185,4.Bakery,160 Empanada Criolla Pollo,2998.23,2986.08,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.150000000000091,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",62.0,59.8,medium,2,717
304,320,1.12 Frozen Products,Pan Pa Ya Pandebonos  Sencillos 270g / 9.5oz,2876.42,2864.33,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.090000000000146,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.882352941176464,59.752941176470586,medium,2,718
862,878,1.25 Sweets & Candies,Vero Paleta Elote con Chile lollypop,20.58,20.48,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,20.48,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,11.76470588235294,59.705882352941174,medium,2,719
65,81,2. Restaurant,Bacon Egg & Cheese Breakfast Sandwich,1284.0,1272.0,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.705882352941174,59.682352941176475,medium,2,720
633,649,1.25 Sweets & Candies,Ramo Chocoramo Mini Bolsa 20u bag x 20,1151.04,1139.04,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,12.0,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.705882352941174,59.682352941176475,medium,2,721
989,1005,1.05 Chips & Snacks,La Molienda Papa Salada 6oz,396.97,265.22,LOW_MARGIN,profitability_result,margin_review_not_confirmed_loss,265.22,associated_net_sales,35,Review price-cost relationship and whether discounts compressed the observed margin.,61.53846153846154,59.61538461538461,medium,2,722
309,325,1.12 Frozen Products,Dona Emilia Yuca Francesa,2517.48,2505.49,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,11.990000000000236,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.52941176470588,59.61176470588235,medium,2,723
842,858,1.25 Sweets & Candies,Lucas Muecas Pepino  25g X UNIT,40.05,40.05,ZERO_COGS,profitability_data_quality,sales_exposure_not_confirmed_loss,40.05,positive_net_sales_exposure,55,"Confirm recipes, purchase cost or item cost mapping; zero COGS is not accepted as validated margin.",11.494252873563218,59.59770114942529,medium,2,724
348,364,1.12 Frozen Products,Belmont Aji Amarillo Frozen - 430 Gr,551.54,539.55,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,11.990000000000009,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.411764705882355,59.56470588235294,medium,2,725
1888,1904,1.18 Pasta-Soups,Maggi Sopas Caseras Vegetales y Fideos - 21 Gr,18.75,18.75,MISSING_PROFITABILITY,profitability_data_quality,sales_exposure_not_confirmed_loss,18.75,positive_net_sales_exposure,55,Load and validate COGS and Gross Profit; do not estimate loss until source cost is confirmed.,11.312217194570136,59.52488687782805,medium,2,726
620,636,1.25 Sweets & Candies,Kellogs Choco Krispies 540g,3597.6,3585.61,REVENUE_REDUCTION,revenue_efficiency,confirmed_revenue_reduction_not_automatically_avoidable,11.989999999999782,gross_to_net_reduction,35,"Validate discount/refund authorization, business purpose and policy compliance.",61.29411764705882,59.51764705882353,medium,2,727
